"","date","HML"
"691",2012-10-18,0.00282146432437003
"692",2012-10-19,-0.00043268408626318
"693",2012-10-22,-0.000676239258609712
"694",2012-10-23,-0.00845472607761621
"695",2012-10-24,-0.00639802683144808
"696",2012-10-25,-0.00114617636427283
"697",2012-10-26,-0.00185757735744119
"698",2012-10-29,-0.00149418599903584
"699",2012-10-30,0.000895699486136436
"700",2012-10-31,-0.0085069453343749
"701",2012-11-01,0.0032363086938858
"702",2012-11-05,-0.00453284895047545
"703",2012-11-06,0.00710565829649568
"704",2012-11-07,-0.00404488807544112
"705",2012-11-08,-0.0108068753033876
"706",2012-11-09,0.00182871520519257
"707",2012-11-12,-0.000232021324336529
"708",2012-11-13,0.00608479138463736
"709",2012-11-14,-0.0111188450828195
"710",2012-11-16,-0.013861489482224
"711",2012-11-19,-0.00372013216838241
"712",2012-11-21,0.00503574125468731
"713",2012-11-22,0.00577035918831825
"714",2012-11-23,0.0167142506688833
